DateTime,사용자,세션,신규방문자,페이지뷰
2020-06-08 09:00:00,115,124,28,3320
2020-06-08 10:00:00,126,118,30,2896
2020-06-08 11:00:00,109,96,19,3004
2020-06-08 12:00:00,92,96,18,1822
2020-06-08 13:00:00,124,124,31,3743
2020-06-08 14:00:00,151,152,26,5197
2020-06-08 15:00:00,222,222,57,7237
2020-06-08 16:00:00,193,172,35,7145
2020-06-08 17:00:00,183,175,41,4920
2020-06-08 18:00:00,149,144,26,3754
2020-06-08 19:00:00,118,111,17,3561
2020-06-08 20:00:00,113,100,16,3886
2020-06-08 21:00:00,135,125,28,2927
2020-06-08 22:00:00,121,114,24,5282
2020-06-08 23:00:00,106,90,11,2869
2020-06-09 00:00:00,85,93,9,2222
2020-06-09 01:00:00,56,49,2,1089
2020-06-09 02:00:00,46,44,7,954
2020-06-09 03:00:00,22,15,3,382
2020-06-09 04:00:00,15,14,2,394
2020-06-09 05:00:00,15,15,4,198
2020-06-09 06:00:00,11,9,1,189
2020-06-09 07:00:00,30,27,8,837
2020-06-09 08:00:00,76,81,17,1606
2020-06-09 09:00:00,140,136,21,4316
2020-06-09 10:00:00,143,131,25,3928
2020-06-09 11:00:00,150,133,32,3855
2020-06-09 12:00:00,160,144,39,3416
2020-06-09 13:00:00,159,145,31,4010
2020-06-09 14:00:00,175,165,32,5087
2020-06-09 15:00:00,185,178,32,5934
2020-06-09 16:00:00,213,184,52,6250
2020-06-09 17:00:00,185,175,33,6062
2020-06-09 18:00:00,137,117,20,3536
2020-06-09 19:00:00,114,118,22,3930
2020-06-09 20:00:00,129,121,22,5556
2020-06-09 21:00:00,110,98,22,3505
2020-06-09 22:00:00,115,106,16,3805
2020-06-09 23:00:00,134,120,24,5284
2020-06-10 00:00:00,73,80,9,2487
2020-06-10 01:00:00,57,50,12,1536
2020-06-10 02:00:00,31,26,5,688
2020-06-10 03:00:00,26,24,8,704
2020-06-10 04:00:00,21,19,8,370
2020-06-10 05:00:00,11,9,1,103
2020-06-10 06:00:00,15,14,4,206
2020-06-10 07:00:00,32,36,10,1217
2020-06-10 08:00:00,80,85,16,1872
2020-06-10 09:00:00,119,116,24,1753
2020-06-10 10:00:00,133,125,25,2862
2020-06-10 11:00:00,136,139,29,4619
2020-06-10 12:00:00,116,111,15,2432
2020-06-10 13:00:00,139,136,32,4655
2020-06-10 14:00:00,153,144,24,4848
2020-06-10 15:00:00,194,175,34,5314
2020-06-10 16:00:00,171,158,32,5355
2020-06-10 17:00:00,160,142,28,4995
2020-06-10 18:00:00,136,121,26,3711
2020-06-10 19:00:00,138,119,25,3236
2020-06-10 20:00:00,141,138,26,4881
2020-06-10 21:00:00,119,109,23,3527
2020-06-10 22:00:00,117,106,29,3474
2020-06-10 23:00:00,127,116,21,3595
2020-06-11 00:00:00,119,128,17,3612
2020-06-11 01:00:00,75,61,7,1776
2020-06-11 02:00:00,55,45,7,1039
2020-06-11 03:00:00,36,31,7,918
2020-06-11 04:00:00,24,24,4,671
2020-06-11 05:00:00,18,14,3,569
2020-06-11 06:00:00,14,13,2,163
2020-06-11 07:00:00,46,46,13,1214
2020-06-11 08:00:00,72,76,12,1806
2020-06-11 09:00:00,118,119,18,3240
2020-06-11 10:00:00,130,125,28,3909
2020-06-11 11:00:00,141,130,22,4634
2020-06-11 12:00:00,110,106,18,3142
2020-06-11 13:00:00,144,141,36,3755
2020-06-11 14:00:00,178,172,36,4515
2020-06-11 15:00:00,171,157,34,4439
2020-06-11 16:00:00,154,147,34,3892
2020-06-11 17:00:00,146,136,32,3781
2020-06-11 18:00:00,107,98,15,2406
2020-06-11 19:00:00,80,76,15,1576
2020-06-11 20:00:00,104,103,24,2761
2020-06-11 21:00:00,95,91,17,3209
2020-06-11 22:00:00,130,128,27,3731
2020-06-11 23:00:00,111,101,25,2771
2020-06-12 00:00:00,80,90,16,2245
2020-06-12 01:00:00,65,61,13,1131
2020-06-12 02:00:00,34,34,7,1709
2020-06-12 03:00:00,22,22,5,503
2020-06-12 04:00:00,22,22,5,372
2020-06-12 05:00:00,14,13,2,159
2020-06-12 06:00:00,12,12,3,302
2020-06-12 07:00:00,28,29,4,313
2020-06-12 08:00:00,48,45,11,879
2020-06-12 09:00:00,83,77,16,1846
2020-06-12 10:00:00,107,102,23,2069
2020-06-12 11:00:00,93,80,16,1879
2020-06-12 12:00:00,76,70,16,1618
2020-06-12 13:00:00,108,112,22,2289
2020-06-12 14:00:00,126,120,28,2706
2020-06-12 15:00:00,130,130,23,3351
2020-06-12 16:00:00,115,102,24,3485
2020-06-12 17:00:00,111,105,19,3830
2020-06-12 18:00:00,89,81,13,2249
2020-06-12 19:00:00,83,77,16,1767
2020-06-12 20:00:00,75,79,17,3126
2020-06-12 21:00:00,81,75,12,2564
2020-06-12 22:00:00,84,81,16,2240
2020-06-12 23:00:00,84,75,17,2028
2020-06-13 00:00:00,60,65,15,1474
2020-06-13 01:00:00,40,36,5,1199
2020-06-13 02:00:00,35,34,2,821
2020-06-13 03:00:00,14,12,1,458
2020-06-13 04:00:00,18,18,5,343
2020-06-13 05:00:00,12,12,4,52
2020-06-13 06:00:00,16,16,7,121
2020-06-13 07:00:00,15,16,5,311
2020-06-13 08:00:00,18,18,6,336
2020-06-13 09:00:00,36,37,14,1004
2020-06-13 10:00:00,52,48,13,1032
2020-06-13 11:00:00,52,48,13,2029
2020-06-13 12:00:00,53,49,12,960
2020-06-13 13:00:00,75,77,13,1861
2020-06-13 14:00:00,88,78,30,2328
2020-06-13 15:00:00,93,81,27,2122
2020-06-13 16:00:00,82,83,14,3062
2020-06-13 17:00:00,88,85,23,2136
2020-06-13 18:00:00,73,65,12,1902
2020-06-13 19:00:00,69,68,7,1549
2020-06-13 20:00:00,76,73,13,1809
2020-06-13 21:00:00,86,77,14,2011
2020-06-13 22:00:00,81,76,21,2239
2020-06-13 23:00:00,85,75,16,2019
2020-06-14 00:00:00,77,83,16,2423
2020-06-14 01:00:00,54,55,9,1097
2020-06-14 02:00:00,30,30,9,903
2020-06-14 03:00:00,26,24,6,697
2020-06-14 04:00:00,20,18,4,276
2020-06-14 05:00:00,11,10,3,90
2020-06-14 06:00:00,10,8,0,284
2020-06-14 07:00:00,16,15,2,359
2020-06-14 08:00:00,19,20,4,163
2020-06-14 09:00:00,39,38,7,891
2020-06-14 10:00:00,50,49,11,1049
2020-06-14 11:00:00,48,43,8,1007
2020-06-14 12:00:00,66,68,15,1659
2020-06-14 13:00:00,63,58,6,896
2020-06-14 14:00:00,80,80,17,2189
2020-06-14 15:00:00,90,84,20,1992
2020-06-14 16:00:00,121,116,36,2919
2020-06-14 17:00:00,99,91,18,2296
2020-06-14 18:00:00,89,91,20,2981
2020-06-14 19:00:00,75,69,13,1897
2020-06-14 20:00:00,79,75,13,1989
2020-06-14 21:00:00,93,90,15,2265
2020-06-14 22:00:00,82,69,9,2649
2020-06-14 23:00:00,84,88,16,2074
2020-06-15 00:00:00,79,84,10,2290
2020-06-15 01:00:00,63,57,9,1724
2020-06-15 02:00:00,37,37,5,756
2020-06-15 03:00:00,28,25,0,347
2020-06-15 04:00:00,12,10,4,240
2020-06-15 05:00:00,20,22,3,418
2020-06-15 06:00:00,16,15,2,330
2020-06-15 07:00:00,28,29,9,476
2020-06-15 08:00:00,55,51,12,1208
2020-06-15 09:00:00,90,89,12,2235
2020-06-15 10:00:00,115,118,27,3021
2020-06-15 11:00:00,137,140,41,3962
2020-06-15 12:00:00,122,101,23,2839
2020-06-15 13:00:00,136,136,27,3272
2020-06-15 14:00:00,142,133,32,4053
2020-06-15 15:00:00,141,136,33,3769
2020-06-15 16:00:00,165,160,28,4452
2020-06-15 17:00:00,122,118,17,3713
2020-06-15 18:00:00,118,115,29,2681
2020-06-15 19:00:00,98,90,18,2322
2020-06-15 20:00:00,171,171,44,5262
2020-06-15 21:00:00,168,164,46,4029
2020-06-15 22:00:00,161,159,47,5061
2020-06-15 23:00:00,132,137,32,4245
2020-06-16 00:00:00,86,90,18,2966
2020-06-16 01:00:00,70,64,13,2185
2020-06-16 02:00:00,51,46,11,1351
2020-06-16 03:00:00,47,40,15,889
2020-06-16 04:00:00,16,14,3,354
2020-06-16 05:00:00,10,8,2,199
2020-06-16 06:00:00,21,21,7,286
2020-06-16 07:00:00,51,53,17,817
2020-06-16 08:00:00,68,69,24,1398
2020-06-16 09:00:00,114,124,26,3055
2020-06-16 10:00:00,181,194,54,8651
2020-06-16 11:00:00,187,167,55,6886
2020-06-16 12:00:00,128,120,45,2235
2020-06-16 13:00:00,174,176,35,4211
2020-06-16 14:00:00,158,153,31,4862
2020-06-16 15:00:00,170,167,33,5987
2020-06-16 16:00:00,171,158,33,4606
2020-06-16 17:00:00,155,134,29,3917
2020-06-16 18:00:00,144,131,39,2986
2020-06-16 19:00:00,137,138,32,4356
2020-06-16 20:00:00,119,114,25,3632
2020-06-16 21:00:00,141,132,25,4337
2020-06-16 22:00:00,123,106,23,3066
2020-06-16 23:00:00,95,90,17,2521
2020-06-17 00:00:00,89,103,21,2497
2020-06-17 01:00:00,48,34,6,1399
2020-06-17 02:00:00,33,32,6,520
2020-06-17 03:00:00,18,18,5,381
2020-06-17 04:00:00,17,20,5,361
2020-06-17 05:00:00,12,10,0,195
2020-06-17 06:00:00,10,9,3,243
2020-06-17 07:00:00,31,31,4,423
2020-06-17 08:00:00,56,58,6,1070
2020-06-17 09:00:00,91,90,12,2410
2020-06-17 10:00:00,141,144,32,3801
2020-06-17 11:00:00,144,135,31,4491
2020-06-17 12:00:00,103,107,18,2687
2020-06-17 13:00:00,144,150,24,4424
2020-06-17 14:00:00,187,179,37,5546
2020-06-17 15:00:00,192,177,35,4775
2020-06-17 16:00:00,177,161,29,5199
2020-06-17 17:00:00,178,180,52,5399
2020-06-17 18:00:00,121,114,29,3832
2020-06-17 19:00:00,96,93,20,2828
2020-06-17 20:00:00,111,99,25,2852
2020-06-17 21:00:00,90,89,15,2280
2020-06-17 22:00:00,95,94,28,1796
2020-06-17 23:00:00,82,78,15,2466
2020-06-18 00:00:00,83,90,19,2855
2020-06-18 01:00:00,50,41,7,1473
2020-06-18 02:00:00,29,30,6,1007
2020-06-18 03:00:00,21,19,4,493
2020-06-18 04:00:00,22,20,7,746
2020-06-18 05:00:00,12,10,1,167
2020-06-18 06:00:00,17,16,6,420
2020-06-18 07:00:00,26,25,8,291
2020-06-18 08:00:00,54,56,12,1100
2020-06-18 09:00:00,104,103,29,2853
2020-06-18 10:00:00,121,119,28,4353
2020-06-18 11:00:00,107,103,23,2964
2020-06-18 12:00:00,104,110,22,2650
2020-06-18 13:00:00,124,120,30,4800
2020-06-18 14:00:00,147,137,30,3594
2020-06-18 15:00:00,133,129,25,3586
2020-06-18 16:00:00,151,147,33,4764
2020-06-18 17:00:00,141,127,32,3921
2020-06-18 18:00:00,117,111,36,2541
2020-06-18 19:00:00,90,90,26,2340
2020-06-18 20:00:00,112,107,27,4662
2020-06-18 21:00:00,103,89,23,3009
2020-06-18 22:00:00,77,76,10,2278
2020-06-18 23:00:00,120,122,37,3285
2020-06-19 00:00:00,83,90,17,1934
2020-06-19 01:00:00,52,49,11,1365
2020-06-19 02:00:00,40,37,9,778
2020-06-19 03:00:00,23,23,3,739
2020-06-19 04:00:00,14,11,0,267
2020-06-19 05:00:00,12,12,3,415
2020-06-19 06:00:00,17,19,5,315
2020-06-19 07:00:00,28,32,10,810
2020-06-19 08:00:00,37,34,4,700
2020-06-19 09:00:00,95,101,27,2615
2020-06-19 10:00:00,121,120,36,3344
2020-06-19 11:00:00,101,99,17,2290
2020-06-19 12:00:00,99,93,21,2166
2020-06-19 13:00:00,136,154,49,4499
2020-06-19 14:00:00,147,143,47,4555
2020-06-19 15:00:00,143,136,32,4103
2020-06-19 16:00:00,188,193,76,5990
2020-06-19 17:00:00,154,158,47,5240
2020-06-19 18:00:00,100,101,28,2287
2020-06-19 19:00:00,82,88,25,1471
2020-06-19 20:00:00,79,78,19,2026
2020-06-19 21:00:00,71,63,13,1615
2020-06-19 22:00:00,100,102,19,3691
2020-06-19 23:00:00,92,92,23,2523
2020-06-20 00:00:00,69,80,15,1462
2020-06-20 01:00:00,51,47,7,1137
2020-06-20 02:00:00,33,35,6,998
2020-06-20 03:00:00,20,19,5,505
2020-06-20 04:00:00,7,5,1,254
2020-06-20 05:00:00,16,17,1,328
2020-06-20 06:00:00,15,14,6,187
2020-06-20 07:00:00,14,12,1,314
2020-06-20 08:00:00,26,27,7,426
2020-06-20 09:00:00,42,50,11,1055
2020-06-20 10:00:00,50,54,11,1440
2020-06-20 11:00:00,71,74,19,2056
2020-06-20 12:00:00,56,54,10,1420
2020-06-20 13:00:00,97,113,31,3162
2020-06-20 14:00:00,148,156,37,5137
2020-06-20 15:00:00,102,94,22,2902
2020-06-20 16:00:00,133,122,17,3868
2020-06-20 17:00:00,127,113,34,3745
2020-06-20 18:00:00,118,111,20,3524
2020-06-20 19:00:00,90,88,14,2999
2020-06-20 20:00:00,90,90,15,3133
2020-06-20 21:00:00,87,79,16,2047
2020-06-20 22:00:00,70,68,17,2155
2020-06-20 23:00:00,89,85,13,3917
2020-06-21 00:00:00,87,101,14,3537
2020-06-21 01:00:00,66,61,11,2922
2020-06-21 02:00:00,45,40,9,1955
2020-06-21 03:00:00,24,19,2,400
2020-06-21 04:00:00,18,17,4,932
2020-06-21 05:00:00,21,17,4,501
2020-06-21 06:00:00,10,7,2,231
2020-06-21 07:00:00,12,13,1,426
2020-06-21 08:00:00,24,23,2,1082
2020-06-21 09:00:00,29,28,3,1163
2020-06-21 10:00:00,43,41,13,1168
2020-06-21 11:00:00,63,63,9,1660
2020-06-21 12:00:00,63,61,13,1838
2020-06-21 13:00:00,74,77,12,2357
2020-06-21 14:00:00,80,81,19,2530
2020-06-21 15:00:00,109,105,24,4302
2020-06-21 16:00:00,93,88,15,2739
2020-06-21 17:00:00,91,83,19,2006
2020-06-21 18:00:00,95,87,23,2544
2020-06-21 19:00:00,99,105,25,2926
2020-06-21 20:00:00,89,83,11,2767
2020-06-21 21:00:00,111,111,21,3802
2020-06-21 22:00:00,103,91,10,3800
2020-06-21 23:00:00,133,128,17,3243
2020-06-22 00:00:00,129,144,26,3468
2020-06-22 01:00:00,77,77,22,2212
2020-06-22 02:00:00,47,42,15,1088
2020-06-22 03:00:00,24,17,5,633
2020-06-22 04:00:00,19,19,3,542
2020-06-22 05:00:00,19,17,4,255
2020-06-22 06:00:00,28,28,4,572
2020-06-22 07:00:00,50,44,17,782
2020-06-22 08:00:00,91,95,16,1879
2020-06-22 09:00:00,140,132,33,3311
2020-06-22 10:00:00,155,151,32,4492
2020-06-22 11:00:00,153,153,35,5322
2020-06-22 12:00:00,126,120,23,3164
2020-06-22 13:00:00,164,169,30,4719
2020-06-22 14:00:00,275,262,85,9181
2020-06-22 15:00:00,227,216,58,8666
2020-06-22 16:00:00,231,215,65,6401
2020-06-22 17:00:00,235,218,51,8192
2020-06-22 18:00:00,169,170,34,5110
2020-06-22 19:00:00,159,149,33,4892
2020-06-22 20:00:00,160,160,41,6036
2020-06-22 21:00:00,166,163,41,5775
2020-06-22 22:00:00,229,219,64,6557
2020-06-22 23:00:00,178,172,42,5500
2020-06-23 00:00:00,110,124,23,4460
2020-06-23 01:00:00,74,63,11,2417
2020-06-23 02:00:00,52,48,12,1224
2020-06-23 03:00:00,31,22,4,859
2020-06-23 04:00:00,24,19,4,552
2020-06-23 05:00:00,20,18,6,306
2020-06-23 06:00:00,33,31,14,440
2020-06-23 07:00:00,33,33,10,539
2020-06-23 08:00:00,95,99,26,2290
2020-06-23 09:00:00,164,151,23,4578
2020-06-23 10:00:00,173,167,42,7230
2020-06-23 11:00:00,171,157,39,5404
2020-06-23 12:00:00,134,128,23,4117
2020-06-23 13:00:00,157,152,22,4858
2020-06-23 14:00:00,195,202,30,8022
2020-06-23 15:00:00,193,174,24,6017
2020-06-23 16:00:00,227,210,45,7934
2020-06-23 17:00:00,197,182,25,6089
2020-06-23 18:00:00,157,134,21,3678
2020-06-23 19:00:00,131,120,26,3997
2020-06-23 20:00:00,153,156,33,5326
2020-06-23 21:00:00,121,120,20,4594
2020-06-23 22:00:00,126,117,10,3854
2020-06-23 23:00:00,126,124,23,3871
2020-06-24 00:00:00,118,137,24,3630
2020-06-24 01:00:00,78,66,10,2091
2020-06-24 02:00:00,37,33,6,1014
2020-06-24 03:00:00,27,25,4,515
2020-06-24 04:00:00,15,11,2,351
2020-06-24 05:00:00,11,12,3,174
2020-06-24 06:00:00,20,21,4,347
2020-06-24 07:00:00,28,27,6,703
2020-06-24 08:00:00,66,66,12,1607
2020-06-24 09:00:00,126,130,21,4296
2020-06-24 10:00:00,164,163,31,5624
2020-06-24 11:00:00,125,110,16,3884
2020-06-24 12:00:00,134,133,16,4306
2020-06-24 13:00:00,152,148,33,5069
2020-06-24 14:00:00,187,187,47,5915
2020-06-24 15:00:00,182,169,39,4874
2020-06-24 16:00:00,192,185,44,4608
2020-06-24 17:00:00,170,158,36,5146
2020-06-24 18:00:00,136,125,24,3583
2020-06-24 19:00:00,140,129,31,3552
2020-06-24 20:00:00,128,116,34,4801
2020-06-24 21:00:00,116,108,23,2881
2020-06-24 22:00:00,110,109,20,3541
2020-06-24 23:00:00,116,107,17,3597
2020-06-25 00:00:00,87,95,6,3306
2020-06-25 01:00:00,64,56,12,1456
2020-06-25 02:00:00,36,32,6,937
2020-06-25 03:00:00,25,24,7,418
2020-06-25 04:00:00,23,20,7,395
2020-06-25 05:00:00,15,14,2,374
2020-06-25 06:00:00,20,16,2,264
2020-06-25 07:00:00,13,13,3,89
2020-06-25 08:00:00,58,59,12,1552
2020-06-25 09:00:00,88,89,14,2371
2020-06-25 10:00:00,125,123,23,3004
2020-06-25 11:00:00,125,105,18,3202
2020-06-25 12:00:00,113,110,26,3183
2020-06-25 13:00:00,129,128,31,3793
2020-06-25 14:00:00,152,144,29,4834
2020-06-25 15:00:00,193,179,37,4427
2020-06-25 16:00:00,160,135,20,5213
2020-06-25 17:00:00,183,181,39,4575
2020-06-25 18:00:00,130,118,32,3110
2020-06-25 19:00:00,119,114,22,3572
2020-06-25 20:00:00,198,201,48,5893
2020-06-25 21:00:00,119,113,23,3632
2020-06-25 22:00:00,119,122,22,3489
2020-06-25 23:00:00,119,120,23,4126
2020-06-26 00:00:00,95,101,20,2988
2020-06-26 01:00:00,75,70,8,2354
2020-06-26 02:00:00,44,44,3,1168
2020-06-26 03:00:00,27,24,5,366
2020-06-26 04:00:00,19,17,7,169
2020-06-26 05:00:00,18,15,1,260
2020-06-26 06:00:00,19,20,2,318
2020-06-26 07:00:00,28,28,4,356
2020-06-26 08:00:00,72,72,13,1651
2020-06-26 09:00:00,128,130,29,3491
2020-06-26 10:00:00,136,131,24,3835
2020-06-26 11:00:00,139,130,28,3610
2020-06-26 12:00:00,116,112,24,2910
2020-06-26 13:00:00,149,151,31,3620
2020-06-26 14:00:00,189,197,36,5037
2020-06-26 15:00:00,177,168,32,4481
2020-06-26 16:00:00,202,202,38,7322
2020-06-26 17:00:00,200,191,33,7121
2020-06-26 18:00:00,173,156,27,8349
2020-06-26 19:00:00,124,107,26,5604
2020-06-26 20:00:00,99,90,13,4136
2020-06-26 21:00:00,104,97,25,3951
2020-06-26 22:00:00,110,114,25,4295
2020-06-26 23:00:00,115,107,20,3790
2020-06-27 00:00:00,108,116,19,3453
2020-06-27 01:00:00,66,61,14,2191
2020-06-27 02:00:00,43,37,5,1338
2020-06-27 03:00:00,26,19,3,867
2020-06-27 04:00:00,24,22,4,1534
2020-06-27 05:00:00,13,9,1,147
2020-06-27 06:00:00,11,10,1,141
2020-06-27 07:00:00,14,15,4,279
2020-06-27 08:00:00,26,23,3,574
2020-06-27 09:00:00,43,45,12,1075
2020-06-27 10:00:00,73,74,18,1808
2020-06-27 11:00:00,87,83,21,1597
2020-06-27 12:00:00,86,90,21,2398
2020-06-27 13:00:00,115,113,18,2947
2020-06-27 14:00:00,114,104,19,3702
2020-06-27 15:00:00,120,118,19,4825
2020-06-27 16:00:00,171,145,44,4578
2020-06-27 17:00:00,109,95,20,2853
2020-06-27 18:00:00,90,81,15,2159
2020-06-27 19:00:00,78,70,16,2093
2020-06-27 20:00:00,90,84,16,2974
2020-06-27 21:00:00,91,85,14,3165
2020-06-27 22:00:00,106,98,19,3696
2020-06-27 23:00:00,100,92,6,2938
2020-06-28 00:00:00,87,96,19,3295
2020-06-28 01:00:00,69,62,12,2785
2020-06-28 02:00:00,48,41,6,1024
2020-06-28 03:00:00,36,36,11,1131
2020-06-28 04:00:00,22,18,6,485
2020-06-28 05:00:00,23,22,5,620
2020-06-28 06:00:00,20,18,2,888
2020-06-28 07:00:00,24,20,4,522
2020-06-28 08:00:00,21,21,2,244
2020-06-28 09:00:00,45,46,7,1232
2020-06-28 10:00:00,70,73,20,2180
2020-06-28 11:00:00,78,72,14,1857
2020-06-28 12:00:00,91,84,20,1923
2020-06-28 13:00:00,104,110,18,2685
2020-06-28 14:00:00,114,113,19,3216
2020-06-28 15:00:00,152,154,35,4873
2020-06-28 16:00:00,124,123,28,3859
2020-06-28 17:00:00,106,97,14,3953
2020-06-28 18:00:00,98,97,25,2162
2020-06-28 19:00:00,95,94,11,2464
2020-06-28 20:00:00,104,97,20,2695
2020-06-28 21:00:00,113,107,25,2939
2020-06-28 22:00:00,124,116,23,3279
2020-06-28 23:00:00,137,119,32,4557
2020-06-29 00:00:00,111,122,24,2988
2020-06-29 01:00:00,70,63,10,1860
2020-06-29 02:00:00,37,34,7,1196
2020-06-29 03:00:00,36,35,4,1238
2020-06-29 04:00:00,14,9,2,442
2020-06-29 05:00:00,7,8,2,146
2020-06-29 06:00:00,17,18,1,163
2020-06-29 07:00:00,31,31,5,298
2020-06-29 08:00:00,63,63,10,2344
2020-06-29 09:00:00,137,137,24,4921
2020-06-29 10:00:00,163,158,29,5458
2020-06-29 11:00:00,171,151,28,5484
2020-06-29 12:00:00,127,123,23,4333
2020-06-29 13:00:00,187,180,39,6033
2020-06-29 14:00:00,210,195,42,6719
2020-06-29 15:00:00,236,218,54,8580
2020-06-29 16:00:00,202,192,35,7566
2020-06-29 17:00:00,198,184,35,7055
2020-06-29 18:00:00,163,148,27,6351
2020-06-29 19:00:00,137,152,26,4335
2020-06-29 20:00:00,168,159,37,5716
2020-06-29 21:00:00,172,163,26,5362
2020-06-29 22:00:00,155,152,26,4342
2020-06-29 23:00:00,162,153,30,5467
2020-06-30 00:00:00,104,116,19,4254
2020-06-30 01:00:00,58,52,9,1811
2020-06-30 02:00:00,46,45,11,1306
2020-06-30 03:00:00,30,27,6,1077
2020-06-30 04:00:00,11,8,0,161
2020-06-30 05:00:00,11,12,1,212
2020-06-30 06:00:00,14,14,2,314
2020-06-30 07:00:00,37,37,7,613
2020-06-30 08:00:00,76,78,14,1896
2020-06-30 09:00:00,135,127,23,3470
2020-06-30 10:00:00,157,158,23,5480
2020-06-30 11:00:00,139,129,27,4123
2020-06-30 12:00:00,119,107,16,3499
2020-06-30 13:00:00,159,158,23,4432
2020-06-30 14:00:00,193,195,23,5512
2020-06-30 15:00:00,206,195,44,6079
2020-06-30 16:00:00,197,175,40,6440
2020-06-30 17:00:00,223,200,48,7588
2020-06-30 18:00:00,162,150,39,5541
2020-06-30 19:00:00,143,131,22,4656
2020-06-30 20:00:00,135,115,23,5999
2020-06-30 21:00:00,111,106,16,4539
2020-06-30 22:00:00,118,98,14,4160
2020-06-30 23:00:00,145,143,26,4967
2020-07-01 00:00:00,102,108,12,3533
2020-07-01 01:00:00,79,65,14,2840
2020-07-01 02:00:00,36,33,6,1178
2020-07-01 03:00:00,24,20,5,680
2020-07-01 04:00:00,16,13,3,706
2020-07-01 05:00:00,9,8,2,215
2020-07-01 06:00:00,16,15,2,251
2020-07-01 07:00:00,30,26,2,971
2020-07-01 08:00:00,57,58,6,1561
2020-07-01 09:00:00,137,132,25,4221
2020-07-01 10:00:00,168,163,33,7223
2020-07-01 11:00:00,132,122,33,3390
2020-07-01 12:00:00,111,106,16,3205
2020-07-01 13:00:00,145,142,29,4216
2020-07-01 14:00:00,203,195,51,7210
2020-07-01 15:00:00,218,206,45,6660
2020-07-01 16:00:00,253,228,62,7591
2020-07-01 17:00:00,248,211,49,10741
2020-07-01 18:00:00,176,155,28,6710
2020-07-01 19:00:00,149,139,36,6199
2020-07-01 20:00:00,163,158,48,5912
2020-07-01 21:00:00,141,130,34,4705
2020-07-01 22:00:00,157,151,41,4717
2020-07-01 23:00:00,154,144,26,4805
2020-07-02 00:00:00,106,115,27,3593
2020-07-02 01:00:00,69,56,9,1630
2020-07-02 02:00:00,31,23,4,865
2020-07-02 03:00:00,17,14,2,439
2020-07-02 04:00:00,19,17,3,462
2020-07-02 05:00:00,11,9,3,335
2020-07-02 06:00:00,14,14,3,388
2020-07-02 07:00:00,26,28,6,543
2020-07-02 08:00:00,66,70,15,1489
2020-07-02 09:00:00,139,141,21,4427
2020-07-02 10:00:00,138,133,23,5348
2020-07-02 11:00:00,140,129,19,3822
2020-07-02 12:00:00,110,99,19,3009
2020-07-02 13:00:00,184,184,47,7068
2020-07-02 14:00:00,204,187,44,7136
2020-07-02 15:00:00,205,199,37,7888
2020-07-02 16:00:00,230,218,44,7670
2020-07-02 17:00:00,194,177,41,5333
2020-07-02 18:00:00,185,174,57,5123
2020-07-02 19:00:00,143,133,32,3576
2020-07-02 20:00:00,152,151,38,5359
2020-07-02 21:00:00,139,130,25,3971
2020-07-02 22:00:00,132,119,32,3851
2020-07-02 23:00:00,127,127,31,3986
2020-07-03 00:00:00,111,127,34,3256
2020-07-03 01:00:00,74,68,15,1894
2020-07-03 02:00:00,39,39,7,1020
2020-07-03 03:00:00,22,19,3,466
2020-07-03 04:00:00,15,15,3,240
2020-07-03 05:00:00,13,16,5,297
2020-07-03 06:00:00,22,24,2,572
2020-07-03 07:00:00,26,26,7,863
2020-07-03 08:00:00,68,70,19,1928
2020-07-03 09:00:00,118,118,28,3730
2020-07-03 10:00:00,160,168,30,5206
2020-07-03 11:00:00,144,128,36,4109
2020-07-03 12:00:00,127,123,23,3355
2020-07-03 13:00:00,151,155,34,4254
2020-07-03 14:00:00,160,142,27,5614
2020-07-03 15:00:00,217,209,51,7577
2020-07-03 16:00:00,184,171,30,5316
2020-07-03 17:00:00,180,176,46,7405
2020-07-03 18:00:00,127,116,25,2846
2020-07-03 19:00:00,93,88,9,2591
2020-07-03 20:00:00,90,81,16,2665
2020-07-03 21:00:00,87,82,16,2757
2020-07-03 22:00:00,98,90,21,2979
2020-07-03 23:00:00,86,92,20,2817
2020-07-04 00:00:00,90,102,22,3268
2020-07-04 01:00:00,58,52,15,1496
2020-07-04 02:00:00,40,39,7,1266
2020-07-04 03:00:00,33,38,10,1309
2020-07-04 04:00:00,17,16,2,377
2020-07-04 05:00:00,12,11,3,151
2020-07-04 06:00:00,13,11,2,150
2020-07-04 07:00:00,16,18,6,323
2020-07-04 08:00:00,31,30,12,926
2020-07-04 09:00:00,45,40,11,979
2020-07-04 10:00:00,66,62,14,1885
2020-07-04 11:00:00,74,69,16,2186
2020-07-04 12:00:00,72,69,12,1403
2020-07-04 13:00:00,82,84,16,1877
2020-07-04 14:00:00,139,141,25,4619
2020-07-04 15:00:00,113,108,19,3975
2020-07-04 16:00:00,94,95,15,2136
2020-07-04 17:00:00,119,129,23,3840
2020-07-04 18:00:00,106,91,14,4301
2020-07-04 19:00:00,73,68,7,3003
2020-07-04 20:00:00,82,82,15,2676
2020-07-04 21:00:00,96,92,12,2389
2020-07-04 22:00:00,85,77,15,2214
2020-07-04 23:00:00,106,91,18,2389
2020-07-05 00:00:00,77,78,6,1793
2020-07-05 01:00:00,64,67,16,2761
