USD/NTD,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD
33.725,1.08615,117.865,1.4189,0.6945,7.79665
33.71,1.08625,118.125,1.4329,0.702,7.79025
33.743,1.08785,118.845,1.427,0.7077,7.78995
33.6,1.08935,120.805,1.4363,0.712,7.78915
33.65,1.08325,121.135,1.4244,0.7084,7.78235
33.67,1.08465,121.145,1.4262,0.7069,7.78315
33.68,1.08995,120.735,1.4396,0.7088,7.77825
33.808,1.09185,119.835,1.4389,0.7046,7.79735
33.421,1.12045,113.715,1.4503,0.7144,7.78425
33.453,1.11665,114.315,1.4446,0.717,7.788
33.505,1.11745,113.505,1.4261,0.7102,7.78865
33.525,1.11345,113.815,1.4279,0.7143,7.77995
33.561,1.11225,113.105,1.4319,0.7111,7.7766
33.567,1.10885,112.955,1.4204,0.7188,7.77015
33.485,1.10515,111.895,1.4117,0.7229,7.76775
33.49,1.10035,112.045,1.398,0.7185,7.76915
33.496,1.10275,112.075,1.393,0.7186,7.7694
33.492,1.10395,112.905,1.4017,0.7228,7.76865
33.436,1.08645,113.075,1.3939,0.7176,7.7727
33.37,1.08735,114.315,1.397,0.7214,7.77445
33.179,1.08655,113.99,1.4083,0.7308,7.77535
33.101,1.09425,113.925,1.415,0.7369,7.76855
33.01,1.09545,113.745,1.4167,0.7405,7.76855
33.062,1.10285,113.005,1.4249,0.7432,7.76655
33.225,1.09645,112.49,1.4191,0.7447,7.76535
33.08,1.09735,113.545,1.4208,0.7469,7.7652
32.95,1.11295,113.865,1.4261,0.7498,7.76065
32.87,1.11285,113.76,1.4365,0.7528,7.75925
32.918,1.11175,113.095,1.4251,0.7467,7.75985
32.95,1.10805,113.695,1.4114,0.746,7.7609
32.706,1.12725,111.575,1.4279,0.7643,7.75775
32.52,1.12965,111.205,1.4453,0.7636,7.75665
32.545,1.12545,111.455,1.4388,0.759,7.7545
32.525,1.1226,111.605,1.4318,0.75905,7.7538
32.625,1.11915,112.505,1.4196,0.7607,7.75745
32.726,1.11555,112.845,1.4073,0.7497,7.75815
32.766,1.11655,112.99,1.4128,0.7528,7.7575
32.72,1.11715,113.425,1.4176,0.7538,7.75805
32.695,1.11735,113.65,1.4225,0.7532,7.7571
32.425,1.13275,112.165,1.44225,0.7676,7.7535
32.282,1.1341,112.475,1.43555,0.76575,7.75405
32.378,1.13885,112.335,1.4363,0.7676,7.75455
32.442,1.13565,110.315,1.41245,0.7551,7.75695
32.402,1.13895,108.625,1.4072,0.758,7.75655
32.45,1.1377,108.975,1.41215,0.7553,7.7572
32.45,1.1402,108.075,1.41255,0.75515,7.7585
32.382,1.14445,108.17,1.4267,0.7641,7.75575
32.35,1.1352,108.995,1.4232,0.76595,7.7555
32.436,1.12535,109.205,1.4129,0.76695,7.7577
32.348,1.12615,109.28,1.41645,0.77225,7.7563
32.402,1.12925,108.345,1.4174,0.76835,7.7555
32.265,1.13205,109.155,1.42995,0.77815,7.75585
32.248,1.13585,108.99,1.43725,0.78035,7.75665
32.296,1.1289,109.685,1.43345,0.78185,7.75775
32.33,1.129,110.525,1.43575,0.77575,7.75705
32.361,1.1255,111.15,1.44265,0.7715,7.7569
32.363,1.1279,110.845,1.45375,0.77365,7.7563
32.345,1.13295,111.15,1.4562,0.76225,7.75735
32.279,1.13495,108.3,1.4588,0.76365,7.75755
32.281,1.13875,107.095,1.46185,0.76295,7.75785
32.205,1.1603,105.655,1.4758,0.76155,7.75885
32.356,1.1472,107.105,1.4494,0.74815,7.76005
32.377,1.1456,107.2,1.4482,0.74805,7.76085
32.412,1.1425,106.935,1.44965,0.73715,7.76165
32.417,1.1395,107.605,1.4395,0.73465,7.76065
32.533,1.1386,108.885,1.44165,0.73375,7.7623
32.528,1.13925,108.61,1.4432,0.73515,7.7603
32.542,1.1407,108.91,1.44235,0.73265,7.75945
32.626,1.13435,108.715,1.44055,0.72805,7.76195
32.705,1.13225,108.745,1.4365,0.7295,7.76295
32.63,1.13385,109.415,1.45065,0.73415,7.76235
32.705,1.12615,109.465,1.44375,0.7277,7.76365
32.802,1.12215,110.205,1.45965,0.72115,7.76585
32.752,1.12215,110.33,1.4587,0.72385,7.76605
32.656,1.12145,109.625,1.45335,0.72275,7.7677
32.72,1.11795,109.58,1.45415,0.71635,7.76805
32.652,1.1149,110.075,1.465,0.71935,7.76695
32.576,1.11705,110.11,1.47255,0.71965,7.76575
32.528,1.11805,109.785,1.4671,0.7218,7.7648
32.68,1.11275,111.29,1.4606,0.7173,7.76845
32.63,1.11305,110.925,1.4576,0.723,7.76825
32.622,1.1149,110.095,1.44845,0.7261,7.7693
32.612,1.1208,108.96,1.44305,0.72215,7.7693
32.605,1.1153,108.76,1.44275,0.725,7.77125
32.506,1.13655,106.555,1.45155,0.73665,7.77125
32.402,1.1356,107.145,1.4443,0.7357,7.76755
32.339,1.1363,107.81,1.45465,0.74375,7.76775
32.225,1.13705,107.04,1.45275,0.7449,7.76365
32.435,1.127,106.235,1.4199,0.7409,7.7641
32.423,1.12535,105.915,1.41475,0.73565,7.7603
32.441,1.12165,106.275,1.4171,0.7383,7.76055
32.391,1.12685,104.015,1.41595,0.73595,7.75955
32.385,1.1246,104.185,1.4268,0.73915,7.7598
32.256,1.1337,104.53,1.46085,0.74605,7.75965
32.258,1.13365,104.455,1.47215,0.7485,7.75895
32.221,1.12755,104.455,1.46675,0.7481,7.75785
32.19,1.13205,104.475,1.47775,0.75455,7.7569
32.502,1.11365,102.945,1.37825,0.73925,7.7589
32.533,1.10705,102.06,1.3434,0.74425,7.75765
32.435,1.10755,102.295,1.33535,0.74125,7.7591
32.343,1.10755,102.41,1.34065,0.7416,7.7586
32.286,1.11295,102.815,1.34845,0.7435,7.7588
32.218,1.1106,102.575,1.329,0.74695,7.758
32.208,1.11175,102.665,1.3286,0.7518,7.758
32.282,1.11495,101.78,1.31655,0.75125,7.758
32.407,1.1069,100.9,1.2955,0.7456,7.75775
32.306,1.10665,100.985,1.29715,0.7514,7.75815
32.215,1.1037,102.005,1.29015,0.7545,7.75765
32.22,1.111,103.115,1.3123,0.7624,7.75855
32.183,1.1045,104.25,1.32405,0.75905,7.75785
32.073,1.11,105.555,1.3235,0.76345,7.75535
31.99,1.11455,105.925,1.3402,0.76515,7.75405
32.024,1.1058,105.6,1.32765,0.76015,7.75455
31.991,1.10625,106.065,1.31875,0.74975,7.75475
32.051,1.09895,106.45,1.30845,0.74725,7.75525
32.06,1.1034,106.86,1.3237,0.74925,7.7558
32.07,1.103,106.125,1.32665,0.7472,7.75545
32.14,1.0974,106.24,1.31385,0.74845,7.7568
32.106,1.10065,104.165,1.3081,0.75165,7.75665
32.068,1.09975,105.495,1.31115,0.74815,7.7566
31.955,1.111,104.73,1.32025,0.75445,7.7558
31.926,1.109,103.87,1.3186,0.74945,7.7559
31.64,1.11695,102.355,1.32215,0.75885,7.75865
31.68,1.1195,101.665,1.31995,0.7561,7.76015
31.75,1.1207,101.055,1.33225,0.75865,7.75875
31.71,1.11395,101.375,1.33025,0.76175,7.7559
31.57,1.1142,101.1,1.31495,0.7649,7.75525
31.512,1.1086,102.235,1.30405,0.7634,7.756
31.455,1.1078,102.345,1.2992,0.76515,7.75715
31.225,1.1144,101.46,1.30465,0.7714,7.75665
31.326,1.114,101.205,1.2953,0.77095,7.75615
31.403,1.11505,102.01,1.29595,0.76945,7.7563
31.37,1.11685,101.105,1.29195,0.76745,7.7566
31.28,1.12705,100.245,1.29345,0.77205,7.75585
31.452,1.1272,100.74,1.30215,0.76695,7.75525
31.41,1.13185,100.075,1.30695,0.77,7.75425
31.618,1.13215,100.195,1.31265,0.76115,7.75375
31.82,1.1291,100.77,1.3089,0.76145,7.75325
31.706,1.13415,100.1,1.3191,0.7647,7.75335
31.772,1.1296,100.27,1.31935,0.76155,7.75415
31.67,1.12775,100.36,1.32255,0.7625,7.75415
31.672,1.1291,100.465,1.32155,0.7634,7.75555
31.801,1.11795,102.265,1.30905,0.75445,7.7562
31.72,1.11735,102.385,1.3077,0.75465,7.75665
31.726,1.1146,103.15,1.3128,0.75245,7.75665
31.736,1.1133,103.605,1.31395,0.75255,7.75685
31.703,1.1187,103.635,1.32735,0.75415,7.75575
31.506,1.11785,103.375,1.33215,0.76025,7.75495
31.412,1.1167,103.35,1.33325,0.7647,7.75535
31.24,1.12445,101.615,1.3407,0.7663,7.75555
31.286,1.12735,101.595,1.33465,0.772,7.75575
31.51,1.12745,102.19,1.33005,0.7618,7.75755
31.552,1.12325,102.7,1.3267,0.7539,7.75695
31.716,1.1258,102.32,1.32825,0.75115,7.75785
31.706,1.12325,101.81,1.33175,0.75225,7.75765
31.689,1.123,103.17,1.3206,0.74865,7.75775
31.45,1.11555,101.775,1.30635,0.7543,7.75835
31.367,1.12005,101.66,1.30295,0.7561,7.75705
31.43,1.1157,101.725,1.29745,0.75835,7.75575
31.4,1.1243,100.645,1.30775,0.76635,7.75605
31.33,1.12065,100.94,1.30245,0.76155,7.75555
31.432,1.1237,100.585,1.29205,0.7603,7.7558
31.356,1.12225,101.455,1.30205,0.7677,7.75465
31.366,1.1182,100.965,1.29545,0.76075,7.75355
31.33,1.12375,101.44,1.28615,0.76685,7.75555
31.347,1.11745,102.44,1.27755,0.7659,7.75605
31.371,1.1223,102.815,1.27375,0.76155,7.75755
31.403,1.1209,103.635,1.27245,0.7596,7.7565
31.48,1.11175,103.855,1.243,0.75655,7.75835
31.613,1.1114,103.92,1.22925,0.7547,7.7592
31.629,1.1043,103.475,1.22915,0.7581,7.75835
31.76,1.1004,103.85,1.21615,0.7519,7.75865
31.672,1.1014,104.205,1.2199,0.7611,7.75815
31.77,1.09785,104.265,1.216,0.7589,7.75885
31.669,1.1015,103.97,1.22385,0.76795,7.75875
31.518,1.09965,103.49,1.22945,0.7668,7.75855
31.53,1.0972,103.725,1.22745,0.76645,7.75785
31.63,1.0887,103.82,1.22385,0.76475,7.75855
31.683,1.0888,103.915,1.22405,0.7637,7.75695
31.616,1.08805,104.45,1.22205,0.76275,7.75685
31.558,1.09185,104.16,1.22215,0.76965,7.756
31.637,1.09105,104.67,1.22275,0.7635,7.75485
31.639,1.09135,105.265,1.21735,0.75815,7.75515
31.58,1.09585,104.955,1.2191,0.76125,7.75505
31.568,1.0987,105.055,1.22725,0.76695,7.75485
31.564,1.1094,103.515,1.2276,0.7639,7.7549
31.468,1.11025,102.89,1.2338,0.7663,7.75515
31.473,1.11005,103.08,1.2468,0.7673,7.75575
31.519,1.1059,104.45,1.2417,0.76795,7.7562
31.507,1.10625,104.45,1.24395,0.7709,7.75535
31.459,1.10875,103.715,1.24015,0.7669,7.75355
31.589,1.09255,105.615,1.24445,0.7701,7.75465
31.801,1.09035,106.785,1.25655,0.7591,7.75805
31.949,1.07735,107.685,1.2505,0.75455,7.75705
31.87,1.07825,108.12,1.24875,0.7562,7.7572
31.848,1.0713,109.38,1.24725,0.753,7.75675
31.868,1.07215,108.955,1.2467,0.74695,7.7566
32.01,1.0597,110.66,1.2421,0.73755,7.75725
32.0,1.06315,110.915,1.2348,0.7341,7.75655
31.945,1.06205,110.855,1.24695,0.7391,7.75565
31.88,1.0624,111.035,1.2409,0.74385,7.75575
31.927,1.053,113.415,1.24205,0.73735,7.75595
31.942,1.0588,112.925,1.2421,0.7449,7.75585
31.802,1.066,111.875,1.24905,0.74835,7.75565
31.818,1.06065,112.275,1.2413,0.7479,7.75635
31.89,1.0635,112.765,1.24895,0.7481,7.75575
31.892,1.0617,114.12,1.25335,0.74015,7.75595
31.923,1.0668,113.935,1.26175,0.7417,7.7557
31.995,1.0635,114.04,1.2715,0.7447,7.75515
31.952,1.0777,113.83,1.2759,0.74395,7.75535
31.902,1.07215,114.255,1.26225,0.74255,7.75615
31.752,1.0768,113.63,1.26185,0.7495,7.75595
31.86,1.06145,114.48,1.2571,0.74675,7.7588
31.864,1.0572,115.935,1.2607,0.7453,7.75955
31.822,1.0635,115.395,1.2677,0.7489,7.75905
31.803,1.06375,115.035,1.26675,0.7501,7.75665
31.923,1.0485,117.685,1.25365,0.74055,7.75955
31.967,1.04355,118.355,1.24325,0.7347,7.76275
31.97,1.04595,117.325,1.24775,0.7291,7.76555
32.005,1.03885,118.115,1.23835,0.7255,7.76615
32.02,1.0401,117.64,1.2354,0.72495,7.7612
32.03,1.0442,117.715,1.2347,0.7227,7.76265
32.17,1.0441,117.47,1.2281,0.72125,7.76145
32.25,1.04625,117.145,1.22805,0.71945,7.75935
32.281,1.04475,117.285,1.2275,0.7191,7.75955
32.309,1.0455,117.545,1.2278,0.72075,7.75715
32.312,1.0452,116.37,1.2253,0.7209,7.75625
32.279,1.0516,116.965,1.22785,0.72205,7.75485
32.245,1.0459,117.82,1.2295,0.7219,7.75675
32.26,1.04365,117.725,1.2283,0.72735,7.75575
31.962,1.05575,115.905,1.2307,0.7309,7.75455
31.993,1.05915,116.185,1.23805,0.73215,7.75525
32.106,1.05405,117.26,1.2188,0.7317,7.75535
31.948,1.0601,115.885,1.2135,0.73695,7.75535
31.935,1.0554,115.96,1.2156,0.7383,7.75455
31.78,1.06475,114.095,1.2274,0.7495,7.7547
31.602,1.0636,114.615,1.21825,0.75015,7.75445
31.702,1.05915,114.15,1.20265,0.7459,7.75525
31.603,1.06635,113.17,1.21205,0.7545,7.75535
31.586,1.0696,113.19,1.2327,0.7555,7.75625
31.623,1.06495,114.82,1.2303,0.75315,7.75735
31.533,1.06745,114.725,1.2329,0.75575,7.75795
31.431,1.0742,113.455,1.2447,0.7561,7.75745
31.382,1.0749,113.275,1.2483,0.75655,7.75705
31.101,1.0794,112.85,1.26765,0.76535,7.7597
31.05,1.07585,113.125,1.2525,0.7656,7.75905
30.943,1.07565,112.605,1.2479,0.76595,7.7572
31.048,1.0667,112.24,1.2369,0.7623,7.7573
31.128,1.06475,112.255,1.2489,0.76315,7.75875
31.046,1.06895,112.365,1.25625,0.7627,7.75845
31.051,1.0643,113.715,1.2481,0.76435,7.75775
31.03,1.06545,113.515,1.25335,0.7673,7.75875
30.868,1.06175,113.545,1.25255,0.7679,7.7594
30.765,1.05665,114.545,1.24575,0.76715,7.7625
30.792,1.06335,113.69,1.24945,0.7709,7.76085
30.776,1.0649,113.315,1.249,0.7693,7.76115
30.796,1.06165,112.875,1.24125,0.76695,7.7615
30.804,1.0618,113.075,1.24315,0.76755,7.761
30.793,1.0573,113.535,1.24305,0.7661,7.7612
30.779,1.05095,113.345,1.24995,0.76975,7.76095
30.745,1.0564,113.295,1.24735,0.7697,7.75945
30.65,1.0597,112.675,1.2548,0.7717,7.76035
30.76,1.0539,113.535,1.23685,0.7661,7.76275
30.795,1.05375,114.235,1.2287,0.76555,7.76305
31.02,1.05155,114.315,1.2255,0.75515,7.76405
30.982,1.0611,113.665,1.22745,0.7585,7.7638
30.85,1.0595,113.785,1.22255,0.76075,7.7651
30.865,1.0558,113.915,1.21775,0.7567,7.7667
31.02,1.05465,114.515,1.21665,0.75235,7.7665
31.036,1.06005,115.485,1.21595,0.75155,7.76495
30.916,1.06865,114.63,1.2221,0.7577,7.76475
30.966,1.06395,115.135,1.21105,0.7541,7.76915
30.84,1.0633,114.64,1.22315,0.75835,7.7686
30.657,1.07225,113.355,1.22705,0.76955,7.7634
30.566,1.07795,113.325,1.23635,0.7689,7.7644
30.527,1.0767,112.735,1.24215,0.7729,7.7662
30.458,1.0794,112.8,1.23765,0.77095,7.765
30.503,1.0805,111.345,1.24825,0.7667,7.7664
30.488,1.0787,111.23,1.2492,0.76285,7.76725
30.488,1.07845,111.27,1.24885,0.76085,7.76735
30.25,1.08705,110.175,1.2567,0.76325,7.76735
30.17,1.08505,110.64,1.2581,0.76,7.7666
30.285,1.0786,111.19,1.2415,0.7653,7.768
30.315,1.0735,111.12,1.24065,0.7655,7.7707
30.336,1.0693,111.84,1.24705,0.7657,7.7679
30.381,1.0671,110.665,1.2442,0.7577,7.7693
30.56,1.06445,110.545,1.24865,0.7543,7.7698
30.601,1.06385,110.605,1.24605,0.7527,7.76985
30.652,1.0585,111.285,1.2402,0.74815,7.7701
30.65,1.0593,110.665,1.2405,0.75075,7.7712
30.556,1.0618,109.635,1.24965,0.75045,7.7719
30.325,1.06485,108.92,1.25565,0.75895,7.7732
30.4,1.06235,108.88,1.2513,0.75665,7.7723
30.35,1.064,108.31,1.25375,0.7591,7.77335
30.406,1.0649,108.885,1.26005,0.75445,7.77525
30.418,1.0724,108.835,1.2821,0.7512,7.77485
30.408,1.07565,109.07,1.28265,0.7526,7.7757
30.363,1.0722,109.19,1.28165,0.75335,7.775
30.272,1.0866,110.095,1.28265,0.75655,7.77715
30.152,1.0889,110.4,1.28085,0.75345,7.7829
30.151,1.0912,111.295,1.2811,0.74975,7.78205
30.156,1.0914,111.27,1.28865,0.7477,7.78085
30.218,1.0893,111.36,1.29405,0.7473,7.78035
30.062,1.0908,112.12,1.2881,0.7531,7.7797
30.072,1.092,112.17,1.2924,0.74895,7.78105
30.14,1.0913,112.815,1.28745,0.73965,7.7815
30.182,1.0976,112.32,1.29345,0.7397,7.78365
30.166,1.0961,112.62,1.2981,0.74235,7.78465
30.258,1.09215,113.64,1.29525,0.73505,7.7836
30.266,1.08935,113.79,1.29835,0.73725,7.7861
30.215,1.08865,114.165,1.29345,0.7377,7.7891
30.201,1.08615,113.65,1.28655,0.7392,7.79295
30.158,1.09395,113.675,1.2922,0.7417,7.78715
30.115,1.1033,113.485,1.29355,0.7424,7.7866
30.14,1.10945,112.5,1.2935,0.7402,7.7876
30.225,1.1134,110.88,1.29655,0.74355,7.7848
30.21,1.1138,111.375,1.29825,0.74415,7.78205
30.052,1.1172,111.32,1.2978,0.7455,7.78575
30.166,1.12495,111.29,1.29755,0.74965,7.787
30.183,1.1186,111.86,1.29765,0.74695,7.78945
30.084,1.1241,111.785,1.29925,0.7488,7.7907
30.122,1.1227,111.155,1.28745,0.74345,7.79305
30.102,1.118,110.965,1.27945,0.7447,7.78735
30.117,1.12355,111.06,1.2878,0.74155,7.7916
30.117,1.1222,111.51,1.2871,0.73785,7.79195
30.127,1.1281,110.405,1.28865,0.74365,7.7886
30.09,1.1266,110.545,1.28795,0.7468,7.79185
30.093,1.1251,109.68,1.29285,0.74805,7.7931
30.095,1.126,109.29,1.2902,0.75515,7.7943
30.105,1.12595,109.805,1.2973,0.7553,7.79625
30.108,1.1182,110.37,1.2689,0.75375,7.79485
30.176,1.1222,110.045,1.27275,0.7533,7.79715
30.227,1.1219,110.21,1.26935,0.75465,7.79865
30.23,1.121,110.205,1.2773,0.75625,7.7992
30.247,1.11905,109.6,1.27245,0.7608,7.7999
30.381,1.1173,111.25,1.27735,0.7597,7.80015
30.361,1.11945,111.13,1.27985,0.7597,7.79835
30.401,1.1158,111.61,1.2685,0.76165,7.7987
30.471,1.1129,111.18,1.25925,0.75545,7.8002
30.442,1.11665,111.03,1.2666,0.7548,7.7982
30.4,1.11855,111.18,1.27385,0.75775,7.7988
30.335,1.11995,111.57,1.2744,0.75805,7.79975
30.341,1.1236,111.55,1.27465,0.762,7.79995
30.438,1.1376,111.905,1.28145,0.75925,7.80325
30.37,1.1418,112.58,1.29705,0.7668,7.8045
30.436,1.14095,112.01,1.3005,0.76765,7.80545
30.428,1.1383,112.875,1.29925,0.7662,7.8074
30.528,1.1355,113.275,1.29325,0.76035,7.8078
30.509,1.1357,113.51,1.2906,0.76145,7.8062
30.601,1.13505,113.345,1.29335,0.76085,7.808
30.61,1.1415,113.795,1.2952,0.7594,7.8091
30.585,1.1408,114.165,1.28885,0.7599,7.8129
30.593,1.1396,114.285,1.29005,0.7619,7.81255
30.49,1.1451,113.395,1.28175,0.7646,7.8114
30.385,1.1412,112.97,1.29365,0.77265,7.8096
30.417,1.1419,113.255,1.2954,0.7759,7.8091
30.419,1.1443,112.58,1.30745,0.78085,7.8022
30.37,1.1525,112.3,1.3099,0.79105,7.8037
30.397,1.1518,112.13,1.3021,0.7916,7.8085
30.457,1.1502,112.345,1.2984,0.7919,7.8086
30.451,1.1642,111.755,1.2991,0.7902,7.8086
30.359,1.1646,110.87,1.30055,0.7949,7.8063
30.36,1.1659,111.255,1.30245,0.7933,7.80755
30.402,1.1626,111.81,1.3027,0.79,7.81015
30.252,1.17195,111.26,1.31355,0.80255,7.80895
30.302,1.17065,111.225,1.3076,0.7967,7.81095
30.227,1.1727,110.68,1.3119,0.7972,7.8092
30.256,1.1825,110.16,1.32105,0.80105,7.8116
30.252,1.1834,110.845,1.32385,0.79555,7.81715
30.227,1.1836,110.705,1.323,0.7922,7.818
30.22,1.18845,110.11,1.31515,0.79695,7.8171
30.234,1.18075,110.795,1.30485,0.7928,7.8221
30.201,1.1811,110.565,1.3043,0.79285,7.8216
30.218,1.1729,109.755,1.3009,0.7871,7.8164
30.309,1.1727,109.955,1.29665,0.7879,7.81575
30.358,1.17575,109.11,1.2975,0.78625,7.8177
30.302,1.17965,109.76,1.2996,0.78745,7.8206
30.317,1.17545,110.335,1.29425,0.7839,7.82215
30.365,1.17095,110.855,1.2858,0.78565,7.8225
30.312,1.1738,109.995,1.2889,0.79545,7.82345
30.332,1.1731,109.02,1.28835,0.7918,7.8225
30.328,1.1744,108.99,1.28665,0.79185,7.8247
30.3,1.1777,109.365,1.2848,0.7917,7.8254
30.29,1.1782,109.36,1.2811,0.7892,7.8258
30.265,1.1798,109.28,1.2802,0.7877,7.8257
30.25,1.17845,109.67,1.2811,0.79125,7.8249
30.162,1.193,109.18,1.29015,0.79475,7.824
30.2,1.20615,108.44,1.29735,0.7955,7.82415
30.156,1.1947,110.0,1.29195,0.7966,7.82625
30.203,1.189,110.44,1.28955,0.7902,7.8256
30.156,1.1892,110.1,1.29145,0.7936,7.82595
30.101,1.1896,109.46,1.2942,0.7956,7.82535
30.07,1.1881,109.455,1.29255,0.79635,7.82525
30.105,1.1944,108.71,1.3042,0.7991,7.8246
30.062,1.19485,109.015,1.3046,0.80015,7.8196
30.006,1.2049,107.74,1.31365,0.80895,7.80875
30.026,1.20165,108.48,1.31945,0.80475,7.8141
30.03,1.197,109.65,1.3202,0.80405,7.81305
30.056,1.19925,109.98,1.3313,0.80405,7.811
30.106,1.1897,110.41,1.32065,0.7999,7.8119
30.075,1.19195,110.72,1.34325,0.8001,7.8128
30.108,1.1929,111.38,1.35595,0.8007,7.8162
30.137,1.1998,111.72,1.35175,0.79845,7.80325
30.132,1.20075,111.435,1.35215,0.8036,7.8079
30.208,1.191,112.515,1.3502,0.7962,7.80585
30.191,1.1993,111.97,1.35775,0.79535,7.80805
30.172,1.1908,112.25,1.35265,0.79595,7.8132
30.216,1.1813,111.67,1.3478,0.7922,7.81375
30.303,1.1749,112.72,1.3389,0.78525,7.81005
30.405,1.1769,112.715,1.33755,0.78285,7.80925
30.336,1.18025,112.425,1.3416,0.7846,7.8108
30.305,1.1815,112.465,1.3397,0.78285,7.8104
30.413,1.17425,112.945,1.33255,0.7805,7.81245
30.45,1.17455,113.09,1.3281,0.78145,7.8114
30.35,1.1774,112.67,1.3196,0.78315,7.8079
30.376,1.16925,113.04,1.30655,0.7771,7.80625
30.232,1.184,112.26,1.3206,0.779,7.80405
30.213,1.1862,112.28,1.32455,0.78245,7.80695
30.185,1.1828,112.0,1.33145,0.78435,7.8072
30.158,1.17905,111.755,1.3299,0.78815,7.80905
30.205,1.17735,112.165,1.32835,0.7856,7.80775
30.2,1.1763,112.51,1.31855,0.78365,7.80815
30.23,1.1795,112.65,1.31665,0.7861,7.8027
30.241,1.1806,113.41,1.31315,0.78415,7.80335
30.262,1.17545,113.705,1.31745,0.7818,7.8029
30.27,1.1761,113.695,1.31925,0.7781,7.80435
30.266,1.1767,113.86,1.3132,0.77135,7.8033
30.229,1.18175,113.76,1.32375,0.7687,7.80165
30.277,1.1631,114.11,1.3075,0.76415,7.8037
30.205,1.1627,113.7,1.3163,0.76745,7.79985
30.17,1.1644,113.065,1.32145,0.7679,7.8016
30.175,1.16465,113.92,1.3302,0.76745,7.8013
30.186,1.16385,114.11,1.3263,0.77085,7.8015
30.172,1.1647,114.085,1.3044,0.7678,7.8027
30.204,1.161,114.28,1.30795,0.7653,7.80245
30.17,1.15875,114.14,1.31565,0.7666,7.80265
30.187,1.1605,113.815,1.31395,0.7664,7.8019
30.18,1.1603,113.57,1.31405,0.7682,7.79855
30.172,1.16275,113.575,1.3138,0.7672,7.8009
30.19,1.16405,113.495,1.30945,0.7649,7.8023
30.18,1.1688,113.86,1.31065,0.76205,7.8029
30.15,1.1826,112.84,1.3174,0.75845,7.8056
30.158,1.1779,113.17,1.31595,0.75895,7.8084
30.101,1.1792,112.62,1.32305,0.7553,7.8117
30.102,1.1772,112.045,1.3248,0.75675,7.81065
30.06,1.1746,112.51,1.3255,0.75415,7.8114
30.02,1.1766,112.04,1.3251,0.75695,7.8109
30.007,1.1835,111.21,1.3308,0.76145,7.8087
30.01,1.18445,111.42,1.33135,0.76115,7.80785
30.006,1.19385,111.24,1.3334,0.76185,7.802
30.001,1.1904,111.3,1.33285,0.76,7.8033
29.99,1.1868,111.465,1.3419,0.75895,7.805
30.01,1.1859,112.295,1.34635,0.75735,7.8082
30.028,1.19275,112.615,1.35195,0.75765,7.8109
30.036,1.186,112.945,1.3445,0.7594,7.8138
29.993,1.186,112.645,1.34165,0.76445,7.81755
30.01,1.18275,112.16,1.3401,0.75775,7.81575
30.025,1.1802,112.57,1.33705,0.75295,7.8122
30.015,1.17435,113.52,1.3502,0.75125,7.80785
30.018,1.1779,113.47,1.33755,0.75225,7.8079
30.018,1.17775,113.48,1.3358,0.75485,7.8075
30.026,1.174,113.445,1.3322,0.7569,7.80655
30.006,1.18245,112.72,1.34325,0.76655,7.8122
29.992,1.17865,112.13,1.34315,0.7689,7.81285
30.006,1.1779,112.715,1.3353,0.76665,7.814
29.99,1.18085,112.55,1.33975,0.76755,7.82075
29.99,1.184,113.11,1.3393,0.76695,7.82375
29.988,1.18755,113.54,1.33655,0.76575,7.8232
29.968,1.18525,113.43,1.33725,0.7712,7.8169
29.968,1.1875,113.22,1.3392,0.77235,7.81675
29.945,1.1873,113.3,1.3373,0.77215,7.8103
29.94,1.18705,113.175,1.33905,0.77565,7.8131
29.84,1.1945,112.715,1.34505,0.78075,7.8157
29.848,1.1956,112.65,1.34735,0.78,7.8153
29.628,1.2035,112.6,1.35365,0.78305,7.8155
29.6,1.2033,112.33,1.3591,0.78175,7.8177
29.59,1.2027,112.645,1.35225,0.78465,7.8183
29.523,1.2057,113.15,1.35515,0.7842,7.8191
29.523,1.1999,113.34,1.35405,0.78335,7.82185
29.536,1.19435,112.785,1.3539,0.78365,7.8221
29.601,1.1945,111.905,1.3514,0.78265,7.8241
29.605,1.1939,111.74,1.34855,0.7871,7.8232
29.6,1.2062,111.34,1.35455,0.78685,7.82355
29.542,1.2214,110.72,1.3754,0.7947,7.82425
29.555,1.2258,110.71,1.3788,0.79685,7.82445
29.56,1.2233,110.745,1.37805,0.7961,7.8188
29.562,1.22155,111.195,1.38415,0.79815,7.8186
29.43,1.2271,110.71,1.3924,0.80145,7.81695
29.432,1.2241,110.77,1.3899,0.7998,7.8177
29.402,1.224,111.025,1.39535,0.79625,7.8167
29.302,1.2328,109.865,1.40475,0.80275,7.8188
29.069,1.2414,109.09,1.42425,0.80795,7.81695
29.101,1.24825,108.945,1.42575,0.8089,7.819
29.15,1.2399,108.915,1.4128,0.8086,7.81945
29.24,1.2343,108.765,1.3987,0.8049,7.81855
29.15,1.24455,108.685,1.41825,0.8094,7.8192
29.207,1.2433,109.465,1.42495,0.80245,7.8209
29.235,1.2506,109.785,1.42455,0.80025,7.8192
29.307,1.2444,109.8,1.41055,0.7925,7.8208
29.386,1.2415,109.09,1.39755,0.78735,7.8192
29.27,1.23745,109.05,1.3936,0.78755,7.8197
